"VAMP_score","data"
0.614089842,"pred"
0.240098726,"pred"
0.240098726,"pred"
0.240098726,"pred"
0.447763966,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.491600629,"pred"
0.491600629,"pred"
0.491600629,"pred"
0.491600629,"pred"
0.470005933999999,"pred"
0.470005933999999,"pred"
0.470005933999999,"pred"
0.470005933999999,"pred"
0.470005933999999,"pred"
0.470005933999999,"pred"
0.470005933999999,"pred"
0.470005933999999,"pred"
0.470005933999999,"pred"
0.470005933999999,"pred"
0.470005933999999,"pred"
0.470005933999999,"pred"
0.358660565,"pred"
0.358660565,"pred"
0.358660565,"pred"
0.398615895,"pred"
0.558183664,"pred"
0.892724492,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.571408874,"pred"
0.571408874,"pred"
0.510255677999999,"pred"
0.510255677999999,"pred"
0.510255677999999,"pred"
0.510255677999999,"pred"
0.510255677999999,"pred"
0.510255677999999,"pred"
0.510255677999999,"pred"
0.510255677999999,"pred"
0.510255677999999,"pred"
0.510255677999999,"pred"
0.300651603,"pred"
0.300651603,"pred"
0.300651603,"pred"
0.554166551,"pred"
0.554166551,"pred"
0.554166551,"pred"
0.554166551,"pred"
0.638464032,"pred"
0.314626959,"pred"
0.314626959,"pred"
0.314626959,"pred"
0.314626959,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.554717459,"pred"
0.554717459,"pred"
0.506332349,"pred"
0.506332349,"pred"
0.506332349,"pred"
0.506332349,"pred"
0.506332349,"pred"
0.506332349,"pred"
0.506332349,"pred"
0.506332349,"pred"
0.506332349,"pred"
0.506332349,"pred"
0.506332349,"pred"
0.506332349,"pred"
0.282165307,"pred"
0.282165307,"pred"
0.282165307,"pred"
0.282165307,"pred"
0.563869811,"pred"
0.563869811,"pred"
0.563869811,"pred"
0.563869811,"pred"
0.560756537,"pred"
0.560756537,"pred"
0.560756537,"pred"
0.459690683999999,"pred"
0.459690683999999,"pred"
0.459690683999999,"pred"
0.459690683999999,"pred"
1,"pred"
1,"pred"
1,"pred"
0.58230184,"pred"
0.58230184,"pred"
0.58230184,"pred"
0.409163187,"pred"
0.409163187,"pred"
0.409163187,"pred"
0.409163187,"pred"
0.409163187,"pred"
0.409163187,"pred"
0.409163187,"pred"
0.409163187,"pred"
0.197387643999999,"pred"
0.197387643999999,"pred"
0.197387643999999,"pred"
0.197387643999999,"pred"
0.733375889,"pred"
0.733375889,"pred"
0.733375889,"pred"
0.733375889,"pred"
0.413877795,"pred"
0.413877795,"pred"
0.413877795,"pred"
0.476020089,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.391825683,"pred"
0.391825683,"pred"
0.606929307,"pred"
0.606929307,"pred"
0.606929307,"pred"
0.606929307,"pred"
0.606929307,"pred"
0.606929307,"pred"
0.606929307,"pred"
0.606929307,"pred"
0.606929307,"pred"
0.606929307,"pred"
0.306470511,"pred"
0.306470511,"pred"
0.306470511,"pred"
0.354694323,"pred"
0.354694323,"pred"
0.354694323,"pred"
0.354694323,"pred"
0.435061532999999,"pred"
1.080664979,"pred"
1.080664979,"pred"
1.080664979,"pred"
1.080664979,"pred"
1,"pred"
1,"pred"
1,"pred"
0.76982061,"pred"
0.76982061,"pred"
0.76982061,"pred"
0.76982061,"pred"
0.5756246,"pred"
0.5756246,"pred"
0.5756246,"pred"
0.5756246,"pred"
0.5756246,"pred"
0.5756246,"pred"
0.841096375,"pred"
0.841096375,"pred"
0.841096375,"pred"
0.841096375,"pred"
0.581470557999999,"pred"
0.751255199,"pred"
0.751255199,"pred"
0.751255199,"pred"
1.217490224,"pred"
1.217490224,"pred"
1.217490224,"pred"
1.217490224,"pred"
1,"pred"
1,"pred"
1,"pred"
0.947410207,"pred"
0.947410207,"pred"
0.947410207,"pred"
0.888851114,"pred"
0.888851114,"pred"
0.888851114,"pred"
0.888851114,"pred"
0.888851114,"pred"
0.888851114,"pred"
0.949972282999999,"pred"
0.949972282999999,"pred"
0.949972282999999,"pred"
0.949972282999999,"pred"
0.942434577,"pred"
0.942434577,"pred"
0.942434577,"pred"
0.942434577,"pred"
0.960454575,"pred"
0.960454575,"pred"
0.960454575,"pred"
0.532925128,"pred"
0.532925128,"pred"
0.532925128,"pred"
0.532925128,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.550791887,"pred"
0.814433487999999,"pred"
0.814433487999999,"pred"
0.814433487999999,"pred"
0.814433487999999,"pred"
0.814433487999999,"pred"
0.814433487999999,"pred"
0.814433487999999,"pred"
0.814433487999999,"pred"
0.814433487999999,"pred"
0.814433487999999,"pred"
0.338433546,"pred"
0.338433546,"pred"
0.338433546,"pred"
0.338433546,"pred"
0.614345945,"pred"
0.992851269,"pred"
0.992851269,"pred"
0.992851269,"pred"
0.839638016,"pred"
0.839638016,"pred"
0.839638016,"pred"
0.839638016,"pred"
1,"pred"
1,"pred"
1,"pred"
0.671659067,"pred"
0.671659067,"pred"
0.671659067,"pred"
0.671659067,"pred"
0.960967092999999,"pred"
0.960967092999999,"pred"
0.960967092999999,"pred"
0.960967092999999,"pred"
0.960967092999999,"pred"
0.960967092999999,"pred"
0.960967092999999,"pred"
0.960967092999999,"pred"
0.668979405,"pred"
0.668979405,"pred"
0.668979405,"pred"
0.668979405,"pred"
0.808960392,"pred"
0.705558745,"pred"
0.705558745,"pred"
0.705558745,"pred"
1.085304311,"pred"
1.085304311,"pred"
1.085304311,"pred"
1.085304311,"pred"
1,"pred"
1,"pred"
1,"pred"
1.053977781,"pred"
1.053977781,"pred"
1.053977781,"pred"
1.051014447,"pred"
1.051014447,"pred"
1.051014447,"pred"
1.051014447,"pred"
1.051014447,"pred"
1.051014447,"pred"
1.006978779,"pred"
1.006978779,"pred"
1.006978779,"pred"
1.006978779,"pred"
0.966383998,"pred"
0.966383998,"pred"
0.966383998,"pred"
0.966383998,"pred"
0.569442072,"pred"
0.569442072,"pred"
0.569442072,"pred"
0.80203585,"pred"
0.728832450999999,"pred"
0.728832450999999,"pred"
0.728832450999999,"pred"
0.728832450999999,"pred"
0.728832450999999,"pred"
0.728832450999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.490890562999999,"pred"
0.490890562999999,"pred"
0.490890562999999,"pred"
0.490890562999999,"pred"
0.490890562999999,"pred"
0.490890562999999,"pred"
0.490890562999999,"pred"
0.668761509,"pred"
0.668761509,"pred"
0.668761509,"pred"
0.668761509,"pred"
0.690961977,"pred"
0.755334938,"pred"
0.755334938,"pred"
0.755334938,"pred"
0.755334938,"pred"
0.755334938,"pred"
0.755334938,"pred"
1,"pred"
1,"pred"
1,"pred"
0.488615062,"pred"
0.488615062,"pred"
0.488615062,"pred"
0.488615062,"pred"
0.488615062,"pred"
0.488615062,"pred"
0.541607665,"pred"
0.541607665,"pred"
0.541607665,"pred"
0.541607665,"pred"
0.753231962,"pred"
0.706353738,"pred"
0.706353738,"pred"
0.706353738,"pred"
0.706353738,"pred"
0.444315702999999,"pred"
0.444315702999999,"pred"
0.444315702999999,"pred"
0.444315702999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.345885441,"pred"
0.656115448,"pred"
0.656115448,"pred"
0.656115448,"pred"
0.656115448,"pred"
0.656115448,"pred"
0.656115448,"pred"
0.735443263,"pred"
0.735443263,"pred"
0.735443263,"pred"
0.849642697999999,"pred"
0.76898916,"pred"
0.76898916,"pred"
0.76599115,"pred"
0.76599115,"pred"
0.76599115,"pred"
0.76599115,"pred"
0.76599115,"pred"
0.76599115,"pred"
0.76599115,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.976882363,"pred"
0.869289102,"pred"
0.869289102,"pred"
0.869289102,"pred"
0.869289102,"pred"
0.869289102,"pred"
0.426310039,"pred"
0.426310039,"pred"
1.042444961,"pred"
0.788672013,"pred"
0.788672013,"pred"
0.788672013,"pred"
0.788672013,"pred"
0.788672013,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.926462523,"pred"
0.926462523,"pred"
0.926462523,"pred"
0.926462523,"pred"
0.926462523,"pred"
0.926462523,"pred"
0.926462523,"pred"
0.38247276,"pred"
0.38247276,"pred"
0.710743743,"pred"
0.710743743,"pred"
0.710743743,"pred"
0.710743743,"pred"
0.92477305,"pred"
0.424915226,"pred"
0.424915226,"pred"
0.424915226,"pred"
0.424915226,"pred"
0.424915226,"pred"
0.424915226,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.39321216,"pred"
0.39321216,"pred"
0.39321216,"pred"
0.39321216,"pred"
0.39321216,"pred"
0.39321216,"pred"
0.522407706,"pred"
0.522407706,"pred"
0.522407706,"pred"
0.522407706,"pred"
0.971452894,"pred"
0.924594556,"pred"
0.924594556,"pred"
0.924594556,"pred"
0.924594556,"pred"
1.027879558,"pred"
1.027879558,"pred"
1.027879558,"pred"
1.027879558,"pred"
1.027879558,"pred"
1.027879558,"pred"
1.027879558,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.702792439,"pred"
1.032266382,"pred"
1.032266382,"pred"
1.032266382,"pred"
1.032266382,"pred"
1.032266382,"pred"
1.032266382,"pred"
0.788889909,"pred"
0.788889909,"pred"
1.041760482,"pred"
1.069862209,"pred"
1.069862209,"pred"
1.069862209,"pred"
1.069862209,"pred"
1.069862209,"pred"
1.069862209,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.898612574,"pred"
0.934435386,"pred"
0.934435386,"pred"
0.934435386,"pred"
0.934435386,"pred"
0.853179557,"pred"
0.96384932,"pred"
0.96384932,"pred"
0.96384932,"pred"
0.96384932,"pred"
0.96384932,"pred"
0.96384932,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.806281328,"pred"
0.806281328,"pred"
0.806281328,"pred"
0.806281328,"pred"
0.806281328,"pred"
0.806281328,"pred"
0.806281328,"pred"
0.708920914,"pred"
0.708920914,"pred"
0.708920914,"pred"
0.708920914,"pred"
0.842829492,"pred"
1.000302708,"pred"
1.000302708,"pred"
1.000302708,"pred"
1.000302708,"pred"
1.000302708,"pred"
1.000302708,"pred"
1,"pred"
1,"pred"
1,"pred"
0.785968084,"pred"
0.785968084,"pred"
0.785968084,"pred"
0.785968084,"pred"
0.785968084,"pred"
0.785968084,"pred"
1.03908785599999,"pred"
1.03908785599999,"pred"
1.03908785599999,"pred"
1.03908785599999,"pred"
0.529048693,"pred"
0.421544357,"pred"
0.421544357,"pred"
0.421544357,"pred"
0.421544357,"pred"
0.497411132999999,"pred"
0.497411132999999,"pred"
0.497411132999999,"pred"
0.497411132999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.372895621,"pred"
0.563944573,"pred"
0.563944573,"pred"
0.563944573,"pred"
0.563944573,"pred"
0.563944573,"pred"
0.563944573,"pred"
0.494093104,"pred"
0.494093104,"pred"
0.494093104,"pred"
1.059737482,"pred"
1.02003430299999,"pred"
1.02003430299999,"pred"
1.02003430299999,"pred"
1.02003430299999,"pred"
1.02003430299999,"pred"
1.02003430299999,"pred"
1,"pred"
1,"pred"
1,"pred"
1.020710357,"pred"
1.020710357,"pred"
1.020710357,"pred"
1.020710357,"pred"
1.020710357,"pred"
1.020710357,"pred"
1.03070287599999,"pred"
1.03070287599999,"pred"
1.03070287599999,"pred"
1.03070287599999,"pred"
1.075368156,"pred"
0.951229105,"pred"
0.951229105,"pred"
0.951229105,"pred"
0.951229105,"pred"
0.951229105,"pred"
0.951229105,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1.169552167,"pred"
1.169552167,"pred"
1.169552167,"pred"
1.169552167,"pred"
1.169552167,"pred"
1.169552167,"pred"
1.169552167,"pred"
0.96148976,"pred"
0.96148976,"pred"
0.96148976,"pred"
0.96148976,"pred"
0.744990796,"pred"
0.820253125999999,"pred"
0.820253125999999,"pred"
0.820253125999999,"pred"
0.820253125999999,"pred"
0.820253125999999,"pred"
0.820253125999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.670366064,"pred"
0.670366064,"pred"
0.670366064,"pred"
0.670366064,"pred"
0.670366064,"pred"
0.670366064,"pred"
0.56091799,"pred"
0.56091799,"pred"
0.56091799,"pred"
0.56091799,"pred"
0.673005257,"pred"
0.787400743,"pred"
0.787400743,"pred"
0.787400743,"pred"
0.799232298,"pred"
0.799232298,"pred"
0.799232298,"pred"
0.799232298,"pred"
0.799232298,"pred"
0.799232298,"pred"
0.799232298,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.929917709,"pred"
0.788325554,"pred"
0.788325554,"pred"
0.788325554,"pred"
0.788325554,"pred"
0.788325554,"pred"
0.65840081,"pred"
0.65840081,"pred"
0.557488232,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.32271394,"pred"
0.32271394,"pred"
0.800825385,"pred"
0.800825385,"pred"
0.800825385,"pred"
0.800825385,"pred"
0.800825385,"pred"
0.43867997,"pred"
0.536874828,"pred"
0.536874828,"pred"
0.536874828,"pred"
0.790952883,"pred"
0.790952883,"pred"
0.790952883,"pred"
0.790952883,"pred"
0.52110118,"pred"
0.52110118,"pred"
0.52110118,"pred"
0.52110118,"pred"
0.707599425999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.980563418,"pred"
0.673333557,"pred"
0.673333557,"pred"
0.673333557,"pred"
0.673333557,"pred"
0.673333557,"pred"
0.818770324,"pred"
0.818770324,"pred"
0.698955299,"pred"
0.698955299,"pred"
0.698955299,"pred"
0.698955299,"pred"
0.407828388,"pred"
0.407828388,"pred"
0.407828388,"pred"
0.763746215,"pred"
0.763746215,"pred"
0.763746215,"pred"
0.763746215,"pred"
0.430071443999999,"pred"
0.430071443999999,"pred"
1,"pred"
1,"pred"
1,"pred"
0.300202898,"pred"
0.300202898,"pred"
0.492234823999999,"pred"
0.492234823999999,"pred"
0.492234823999999,"pred"
0.492234823999999,"pred"
0.492234823999999,"pred"
0.133314163,"pred"
0.703493585999999,"pred"
0.703493585999999,"pred"
0.55942055,"pred"
0.55942055,"pred"
0.55942055,"pred"
0.55942055,"pred"
0.606028306,"pred"
0.606028306,"pred"
0.606028306,"pred"
0.606028306,"pred"
0.606028306,"pred"
0.606028306,"pred"
0.606028306,"pred"
0.606028306,"pred"
0.606028306,"pred"
0.941801983,"pred"
1,"pred"
1,"pred"
1,"pred"
0.833332707,"pred"
0.833332707,"pred"
0.961904806,"pred"
0.961904806,"pred"
0.961904806,"pred"
0.961904806,"pred"
0.961904806,"pred"
0.734929895,"pred"
0.969228458,"pred"
0.969228458,"pred"
0.919993467,"pred"
0.919993467,"pred"
0.919993467,"pred"
0.919993467,"pred"
0.826082098,"pred"
0.826082098,"pred"
0.826082098,"pred"
0.826082098,"pred"
0.594095235,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.311193115,"pred"
0.546224093999999,"pred"
0.546224093999999,"pred"
0.546224093999999,"pred"
0.546224093999999,"pred"
0.546224093999999,"pred"
0.309044602,"pred"
0.309044602,"pred"
0.617428179,"pred"
0.617428179,"pred"
0.617428179,"pred"
0.617428179,"pred"
0.617428179,"pred"
0.617428179,"pred"
0.617428179,"pred"
0.643434566,"pred"
0.643434566,"pred"
0.643434566,"pred"
0.769518908,"pred"
0.769518908,"pred"
0.769518908,"pred"
0.769518908,"pred"
1.078865629,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.547962092,"pred"
1.266575603,"pred"
1.266575603,"pred"
1.266575603,"pred"
1.266575603,"pred"
0.449504172999999,"pred"
0.449504172999999,"pred"
0.354330387,"pred"
0.354330387,"pred"
0.354330387,"pred"
0.354330387,"pred"
0.354330387,"pred"
0.354330387,"pred"
0.354330387,"pred"
0.428158949,"pred"
0.428158949,"pred"
0.428158949,"pred"
0.665165071,"pred"
0.665165071,"pred"
0.665165071,"pred"
0.665165071,"pred"
0.665165071,"pred"
0.665165071,"pred"
0.36484539,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.419108935,"pred"
0.586487478,"pred"
0.586487478,"pred"
0.586487478,"pred"
0.586487478,"pred"
0.586487478,"pred"
0.320483949,"pred"
0.320483949,"pred"
0.693519535999999,"pred"
0.693519535999999,"pred"
0.693519535999999,"pred"
0.693519535999999,"pred"
1.005269738,"pred"
1.005269738,"pred"
1.005269738,"pred"
0.604160474,"pred"
0.604160474,"pred"
0.604160474,"pred"
0.604160474,"pred"
1.080449968,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.911472950999999,"pred"
0.911472950999999,"pred"
0.923603343,"pred"
0.923603343,"pred"
0.923603343,"pred"
0.923603343,"pred"
0.923603343,"pred"
0.798100725,"pred"
0.962442824,"pred"
0.962442824,"pred"
0.962442824,"pred"
0.962442824,"pred"
0.962442824,"pred"
0.923511054,"pred"
0.923511054,"pred"
0.923511054,"pred"
0.923511054,"pred"
0.726711134,"pred"
0.726711134,"pred"
0.726711134,"pred"
0.726711134,"pred"
0.696731252999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.99635002,"pred"
0.99635002,"pred"
0.933558476,"pred"
0.933558476,"pred"
0.933558476,"pred"
0.933558476,"pred"
0.933558476,"pred"
1.035900594,"pred"
0.81761318,"pred"
0.81761318,"pred"
0.81761318,"pred"
0.975142832999999,"pred"
0.975142832999999,"pred"
0.975142832999999,"pred"
0.975142832999999,"pred"
0.907592689,"pred"
0.907592689,"pred"
0.907592689,"pred"
0.907592689,"pred"
0.907592689,"pred"
0.907592689,"pred"
0.234913538999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.654594345,"pred"
0.654594345,"pred"
0.284073275,"pred"
0.284073275,"pred"
0.284073275,"pred"
0.284073275,"pred"
0.284073275,"pred"
0.424473844,"pred"
0.314034943,"pred"
0.314034943,"pred"
0.314034943,"pred"
0.191643755,"pred"
0.191643755,"pred"
0.191643755,"pred"
0.191643755,"pred"
0.799641188,"pred"
0.799641188,"pred"
0.799641188,"pred"
0.799641188,"pred"
0.799641188,"pred"
0.799641188,"pred"
0.898870832,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.796112598,"pred"
0.796112598,"pred"
0.804598103,"pred"
0.804598103,"pred"
0.804598103,"pred"
0.804598103,"pred"
0.23277006,"pred"
0.800624359,"pred"
0.800624359,"pred"
0.800624359,"pred"
0.800624359,"pred"
0.800624359,"pred"
0.930133752,"pred"
0.930133752,"pred"
0.930133752,"pred"
0.930133752,"pred"
0.708129063,"pred"
0.708129063,"pred"
0.708129063,"pred"
0.708129063,"pred"
0.708129063,"pred"
0.708129063,"pred"
1.045654843,"pred"
1.045654843,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.940508681,"pred"
0.940508681,"pred"
0.942183772,"pred"
0.942183772,"pred"
0.942183772,"pred"
0.942183772,"pred"
0.942183772,"pred"
0.917039963,"pred"
0.940811002,"pred"
0.940811002,"pred"
0.940811002,"pred"
0.940811002,"pred"
0.940811002,"pred"
0.986600213,"pred"
0.986600213,"pred"
0.986600213,"pred"
0.986600213,"pred"
0.752984181,"pred"
0.752984181,"pred"
0.752984181,"pred"
0.752984181,"pred"
0.752984181,"pred"
0.752984181,"pred"
0.752984181,"pred"
0.752984181,"pred"
0.752984181,"pred"
0.83842884,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.803125327999999,"pred"
0.803125327999999,"pred"
0.901391357,"pred"
0.901391357,"pred"
0.901391357,"pred"
0.901391357,"pred"
0.889899642,"pred"
0.907466680999999,"pred"
0.907466680999999,"pred"
0.907466680999999,"pred"
0.816582532999999,"pred"
0.816582532999999,"pred"
0.816582532999999,"pred"
0.816582532999999,"pred"
0.871837142,"pred"
0.871837142,"pred"
0.871837142,"pred"
0.871837142,"pred"
0.871837142,"pred"
0.871837142,"pred"
0.462567262,"pred"
0.462567262,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.773134971,"pred"
0.665258169,"pred"
0.249852409,"pred"
0.248025584,"pred"
0.426367748,"pred"
0.426367748,"pred"
0.426367748,"pred"
0.815502211,"pred"
0.815502211,"pred"
0.815502211,"pred"
0.815502211,"pred"
0.815502211,"pred"
0.815502211,"pred"
0.50159537,"pred"
0.50159537,"pred"
0.50159537,"pred"
0.50159537,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.785188297,"pred"
0.641094166,"pred"
0.29842061,"pred"
0.29842061,"pred"
0.29842061,"pred"
0.29842061,"pred"
0.193858106,"pred"
0.249643953999999,"pred"
0.249643953999999,"pred"
0.249643953999999,"pred"
0.249643953999999,"pred"
1.006093951,"pred"
1.006093951,"pred"
1.006093951,"pred"
1.006093951,"pred"
1,"pred"
1,"pred"
1,"pred"
0.162758155,"pred"
0.162758155,"pred"
0.732996337,"pred"
0.732996337,"pred"
0.587485372999999,"pred"
0.587485372999999,"pred"
0.587485372999999,"pred"
0.587485372999999,"pred"
0.587485372999999,"pred"
0.587485372999999,"pred"
0.149112796,"pred"
0.885711508,"pred"
0.885711508,"pred"
0.885711508,"pred"
0.885711508,"pred"
0.885711508,"pred"
0.885711508,"pred"
0.866007829,"pred"
0.866007829,"pred"
0.866007829,"pred"
0.752850079,"pred"
0.752850079,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.845697887,"pred"
0.80650615,"pred"
0.777405857,"pred"
0.777405857,"pred"
0.777405857,"pred"
0.777405857,"pred"
0.998717815,"pred"
0.713196685,"pred"
0.713196685,"pred"
0.713196685,"pred"
0.713196685,"pred"
1.030238541,"pred"
1.030238541,"pred"
1.030238541,"pred"
1.030238541,"pred"
1.030238541,"pred"
1.030238541,"pred"
0.658882682,"pred"
0.658882682,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.577117025,"pred"
0.705024758,"pred"
0.631865459,"pred"
0.631865459,"pred"
0.631865459,"pred"
0.631865459,"pred"
0.924112130999999,"pred"
0.691419956,"pred"
0.691419956,"pred"
0.691419956,"pred"
0.691419956,"pred"
0.795706565999999,"pred"
0.795706565999999,"pred"
0.795706565999999,"pred"
0.795706565999999,"pred"
0.795706565999999,"pred"
0.795706565999999,"pred"
1,"pred"
1,"pred"
1,"pred"
0.707422335,"pred"
0.707422335,"pred"
0.978022282,"pred"
0.978022282,"pred"
0.865732973,"pred"
0.865732973,"pred"
0.865732973,"pred"
0.865732973,"pred"
0.865732973,"pred"
0.865732973,"pred"
0.807751953,"pred"
0.619655031,"pred"
0.619655031,"pred"
0.619655031,"pred"
0.619655031,"pred"
0.619655031,"pred"
0.619655031,"pred"
0.745520915999999,"pred"
0.745520915999999,"pred"
0.745520915999999,"pred"
0.743815394,"pred"
0.743815394,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.838131944,"pred"
0.874907562,"pred"
0.310792008,"pred"
0.293899249,"pred"
0.430500936,"pred"
0.430500936,"pred"
0.430500936,"pred"
0.954060934,"pred"
0.954060934,"pred"
0.954060934,"pred"
0.954060934,"pred"
0.954060934,"pred"
0.954060934,"pred"
1,"pred"
0.141447439,"pred"
0.141447439,"pred"
0.823196191,"pred"
0.823196191,"pred"
0.823196191,"pred"
0.704314999999999,"pred"
0.704314999999999,"pred"
0.704314999999999,"pred"
0.307386381,"pred"
0.59498928,"pred"
0.59498928,"pred"
0.59498928,"pred"
0.59498928,"pred"
0.59498928,"pred"
0.59498928,"pred"
1.012413039,"pred"
1.012413039,"pred"
1.012413039,"pred"
1.012413039,"pred"
0.36548446,"pred"
0.36548446,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.812173675999999,"pred"
0.506604223999999,"pred"
0.506604223999999,"pred"
0.506604223999999,"pred"
0.506604223999999,"pred"
0.282288324,"pred"
0.282288324,"pred"
0.282288324,"pred"
0.282288324,"pred"
0.234566174,"pred"
0.391580968,"pred"
0.391580968,"pred"
0.391580968,"pred"
0.391580968,"pred"
1.014293415,"pred"
1.014293415,"pred"
1.014293415,"pred"
1.014293415,"pred"
1.014293415,"pred"
1.014293415,"pred"
0.855901445,"pred"
0.855901445,"pred"
0.855901445,"pred"
0.855901445,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.850929690999999,"pred"
0.942629846,"pred"
0.860786542,"pred"
0.878378614,"pred"
0.878378614,"pred"
0.878378614,"pred"
0.329428114,"pred"
0.329428114,"pred"
0.329428114,"pred"
0.329428114,"pred"
0.863085327999999,"pred"
0.863085327999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.912401775999999,"pred"
1.282172878,"pred"
1.282172878,"pred"
1.282172878,"pred"
1.282172878,"pred"
0.950036585,"pred"
0.950036585,"pred"
0.950036585,"pred"
0.950036585,"pred"
1.063502387,"pred"
0.983313907,"pred"
0.983313907,"pred"
0.983313907,"pred"
0.983313907,"pred"
1.075777585,"pred"
1.075777585,"pred"
1.075777585,"pred"
1.075777585,"pred"
1,"pred"
0.901289624,"pred"
0.901289624,"pred"
0.912944739,"pred"
0.912944739,"pred"
0.912944739,"pred"
0.399181664,"pred"
0.399181664,"pred"
0.920274029,"pred"
0.713470445,"pred"
0.713470445,"pred"
0.713470445,"pred"
0.713470445,"pred"
0.713470445,"pred"
0.713470445,"pred"
0.960866881,"pred"
0.960866881,"pred"
0.960866881,"pred"
0.960866881,"pred"
0.960866881,"pred"
0.960866881,"pred"
0.519428747999999,"pred"
0.519428747999999,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
1,"pred"
0.789293343,"pred"
0.595532962,"pred"
0.286749418,"pred"
0.286749418,"pred"
0.286749418,"pred"
0.286749418,"pred"
0.321628197,"pred"
0.466640532,"pred"
0.466640532,"pred"
0.466640532,"pred"
0.466640532,"pred"
0.853200220999999,"pred"
0.853200220999999,"pred"
0.853200220999999,"pred"
